OG	thaBer01_Brain	thaBer01_Heart	thaBer01_Liver	thaBer01_Muscle	thaBer02_Brain	thaBer02_Heart	thaBer02_Liver	thaBer02_Muscle	thaBer03_Brain	thaBer03_Heart	thaBer03_Liver	thaBer03_Muscle
OG_0010859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0010868	0.0	9.796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0010870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0010889	0.0	0.0	5.796	10.442	72.512	0.0	55.435	9.889	91.241	58.926	6.387	29.86
OG_0010891	41.291	179.894	54.622	391.912	147.633	89.156	142.374	262.068	178.536	444.437	177.298	247.502
OG_0010892	0.0	6.541	0.0	0.0	0.0	6.605	0.0	0.0	0.0	0.0	0.0	0.0
OG_0010893	0.0	49.563	86.01	0.0	0.0	0.0	34.215	0.0	0.0	0.0	105.953	0.0
OG_0010894	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0
OG_0010895	0.0	0.0	23.063	0.0	19.175	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0010896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0010897	6.972	20.014	66.039	0.0	12.167	58.459	34.725	51.609	51.55	27.206	4.896	33.456
OG_0010899	7.331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.903	0.0	0.0	0.0
OG_0010900	0.0	14.0	0.0	10.882	0.0	0.0	0.0	0.0	41.463	23.51	10.876	0.0
OG_0010908	2595.142	0.0	868.433	292.0	1555.04	549.0	0.0	46.043	1739.291	0.0	46.66	0.0
OG_0010913	16.282	26.802	16.469	0.0	0.0	33.389	0.0	38.421	0.0	0.0	0.0	0.0
OG_0010914	1.621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0010919	0.0	0.0	0.0	17.242	206.671	0.0	0.0	0.0	246.274	0.0	0.0	0.0
OG_0010921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0010922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0010923	91.743	201.577	167.849	286.719	273.195	190.532	295.569	393.557	286.536	702.365	12.788	543.056
OG_0010934	0.0	21.32	0.0	0.0	0.0	0.0	0.0	0.0	49.185	123.125	0.0	0.0
OG_0010935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.293	0.0	0.0	0.0
OG_0010936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138.862	0.0	0.0
OG_0010937	10.181	6.394	3.896	6.0	24.673	6.0	15.605	7.0	24.236	8.481	6.796	5.0
OG_0010942	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0010943	0.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0010946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0010948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0010950	0.0	0.0	294.289	444.41	0.0	0.0	415.884	247.554	505.494	0.0	0.0	543.929
OG_0010952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0010970	2238.0	0.0	0.0	3.0	3850.0	2.0	0.0	1.0	3987.0	9.0	0.0	0.0
OG_0010976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.012	0.0	0.0	0.0
OG_0010991	0.0	0.0	0.0	0.0	38.655	9.068	40.832	20.738	0.0	8.236	5.215	0.0
OG_0010994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.916	0.0	0.0
OG_0011001	44.0	31.0	29.0	25.0	53.0	299.594	27.0	59.0	50.0	159.0	247.554	540.5409999999999
OG_0011005	0.0	0.0	0.0	0.0	0.0	0.0	6.052	12.679	0.0	19.572	0.0	46.736
OG_0011006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.28	18.202	0.0	0.0	0.0
OG_0011012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011013	212.0	0.0	0.0	0.0	447.0	0.0	0.0	83.0	512.0	0.0	0.0	85.0
OG_0011014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.761	0.0
OG_0011015	25.0	33.0	810.838	0.0	4.0	60.578	1315.454	0.0	0.0	0.0	1169.611	0.0
OG_0011017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011018	0.0	20.354	27.272	86.046	0.0	0.0	29.843	68.783	0.0	84.38	0.0	197.059
OG_0011019	203.649	0.0	0.0	20.0	88.412	3.0	0.0	5.067	90.294	12.0	0.0	3.824
OG_0011020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.959	0.0
OG_0011023	502.0	0.0	0.0	0.0	368.69	125.045	485.41	506.91	868.144	604.389	257.0	882.013
OG_0011024	685.617	203.289	150.223	77.507	1044.815	69.48	264.395	71.336	505.315	683.2370000000001	179.491	154.081
OG_0011025	0.0	0.0	33.283	0.0	79.941	26.445	40.191	24.118	23.836	72.271	0.0	62.326
OG_0011031	154.284	0.0	0.0	0.0	84.839	0.0	0.0	3.565	0.0	0.0	0.0	0.0
OG_0011032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011033	91.001	0.0	0.0	0.0	79.045	1.0	18.0	0.0	146.378	15.0	12.0	0.0
OG_0011034	62.115	0.0	4421.567	0.0	0.0	30.102	4946.267	0.0	0.0	0.0	847.263	0.0
OG_0011040	86.998	68.613	32.411	60.963	157.387	21.0	47.68	40.061	186.145	120.475	31.434	110.939
OG_0011042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.667	1529.058	0.0	0.0	0.0
OG_0011045	29.262	0.0	26.049	8.626	0.0	0.0	3.675	22.285	0.0	111.865	0.0	0.0
OG_0011046	53.157	0.0	25.674	426.592	0.0	0.0	54.944	1890.77	36.833	0.0	0.0	2093.78
OG_0011047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
OG_0011050	7.281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
OG_0011051	581.215	7.0	23.0	8.408	670.358	44.345	56.376	8.0	771.09	46.0	13.0	24.978
OG_0011052	23.306	0.0	18.93	67.585	49.17	65.038	38.383	46.731	31.828	91.903	60.156	66.243
OG_0011054	590.363	1229.633	2346.395	333.461	973.855	533.706	3925.162	152.414	996.806	3274.109	3592.587	231.588
OG_0011059	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011060	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011062	0.0	0.0	0.0	0.0	0.0	28.587	0.0	0.0	15.086	4.121	0.0	0.0
OG_0011063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011065	0.0	0.0	0.0	0.0	77.594	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011066	4.284	26.484	0.0	0.0	0.0	0.0	31.224	0.0	15.061	0.0	0.0	0.0
OG_0011068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011077	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011086	279.225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011095	507.0	162.0	295.0	308.0	881.0	362.0	514.0	272.0	977.0	720.0	516.0	498.0
OG_0011096	151.583	26.771	77.231	68.654	184.302	30.31	141.978	106.805	237.792	77.033	95.205	198.191
OG_0011099	2.343	2.768	6.228	6.92	0.0	0.0	1.878	0.0	1.884	7.025	15.131	2.494
OG_0011103	690.0	763.47	1622.737	867.229	984.097	240.0	2343.0	1195.991	1124.271	3626.956	906.662	3358.822
OG_0011112	38.0	15.0	84.0	108.452	64.0	5.043	104.558	75.583	61.0	69.633	26.943	63.0
OG_0011114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011115	0.0	0.0	0.0	0.0	6.211	0.0	0.0	0.0	2.738	0.0	0.0	0.0
OG_0011116	0.0	0.0	30.678	0.0	21.677	18.139	176.84	12.243	0.0	0.0	0.0	0.0
OG_0011117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011125	873.0	383.0	3754.0	1367.0	1424.0	542.0	3309.0	5776.0	1554.0	1486.0	644.0	6538.0
OG_0011131	11.249	14.483	0.0	0.0	0.0	6.997	0.0	0.0	4.483	0.0	17.268	0.0
OG_0011142	0.0	0.0	0.0	2.098	0.0	0.0	1.0	0.0	0.0	3.882	0.0	0.0
OG_0011143	2.513	7.632	0.0	0.0	0.0	28.506	3.14	0.0	0.0	13.914	0.0	0.0
OG_0011146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011152	0.0	0.0	0.0	32.952	0.0	0.0	0.0	0.0	86.067	23.618	75.87	28.844
OG_0011153	0.0	0.0	0.0	4.0	2.0	8.0	0.0	0.0	2.0	0.0	2.0	0.0
OG_0011154	0.0	0.0	50.85	0.0	0.0	10.457	69.369	0.0	0.0	0.0	0.0	12.572
OG_0011156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011165	4.94	0.0	0.0	0.0	0.0	24.572	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011167	0.0	0.0	0.0	0.0	0.0	74.549	0.0	55.435	0.0	0.0	0.0	0.0
OG_0011171	0.0	444.496	2.0	2774.133	2.0	81.984	0.0	3781.2	0.0	906.093	2.0	3469.007
OG_0011172	0.0	0.0	0.0	0.0	0.0	1.636	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011174	301.0	29.0	15.0	229.0	648.0	302.0	36.0	541.0	250.0	82.0	30.0	384.0
OG_0011178	1.953	0.0	7.245	0.0	0.0	0.0	0.0	4.547	0.0	0.0	7.349	0.0
OG_0011179	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011194	94.367	21.923	11.723	25.509	29.35	11.112	0.0	0.0	192.977	58.973	13.614	67.074
OG_0011195	10.0	1.0	187.0	2.0	15.0	1.5	172.0	0.0	5.0	3.5	35.0	0.0
OG_0011196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011197	10.625	1.141	5.686	4.859	13.838	4.975	1.056	4.204	7.586	13.3	0.0	7.675
OG_0011203	101.044	231.0	15.503	722.517	180.909	101.874	67.093	895.889	162.141	846.916	13.843	1007.09
OG_0011207	417.0	1075.0	409.154	361.0	616.0	226.274	569.225	449.017	647.0	1638.854	117.791	455.361
OG_0011210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011211	0.0	0.0	0.0	0.0	6.193	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011212	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.601	0.0	0.0	0.0
OG_0011225	0.0	9.0	1.0	21.0	1.0	2.0	1.0	14.0	0.0	27.0	0.0	14.0
OG_0011243	0.0	84.497	20.141	5.235	0.0	0.0	22.81	8.445	25.839	18.327	12.6	14.67
OG_0011249	0.0	0.0	2.0	2.0	4.0	2.0	2.0	2.0	6.0	2.0	1.0	1.0
OG_0011250	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011252	2.936	138.942	3.64	3.851	494.599	14.428	20.724	0.0	3.81	120.993	4.567	0.0
OG_0011253	90.81	25.728	166.597	0.0	472.813	51.526	317.528	273.426	446.702	311.785	0.0	70.147
OG_0011256	157.874	95.0	63.295	101.454	232.645	94.195	278.62800000000004	4.28	1338.126	565.681	337.955	58.57
OG_0011259	635.393	274.072	101.342	617.561	1086.387	42.659	268.842	271.607	1192.583	932.809	66.856	354.351
OG_0011262	0.0	0.0	21.704	23.614	0.0	5.916	0.0	0.0	37.97	22.296	0.0	0.0
OG_0011270	0.0	0.0	0.0	0.0	0.0	16.039	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011287	0.0	0.0	0.0	9.0	0.0	52.0	0.0	4.0	0.0	22.0	28.565	10.0
OG_0011290	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	4.0	1.0	0.0	0.0
OG_0011292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011302	450.0	96.0	738.0	219.0	718.0	81.0	859.0	80.0	703.0	492.0	653.0	301.0
OG_0011317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
OG_0011327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
OG_0011336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011338	0.0	0.0	51.207	5.961	0.0	6.564	37.268	0.0	0.0	18.165	0.0	0.0
OG_0011339	1751.246	0.0	0.0	0.0	1778.207	48.0	545.0	33.0	1785.302	298.0	69.0	129.0
OG_0011340	87.308	2.0	0.0	0.0	0.0	0.0	7.0	0.0	100.419	4.017	3.0	0.0
OG_0011342	10.0	2.0	12.0	2.0	26.0	14.0	10.0	13.0	93.0	6.0	18.0	1.0
OG_0011355	0.0	0.0	0.0	0.0	0.0	0.0	38.0	52.0	60.0	148.0	29.0	91.0
OG_0011356	36.038	0.0	16.833	2029.348	21.701	141.652	0.0	853.604	0.0	1375.864	14.659	0.0
OG_0011357	2151.725	1669.859	4333.415	2565.356	2330.982	516.044	7036.477	1275.442	2519.774	4489.494	1702.084	3221.582
OG_0011358	0.0	17.606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011366	0.0	0.0	3.23	9.989	0.0	0.0	0.0	7.627	0.0	0.0	0.0	6.148
OG_0011370	41.584	0.0	16.363	221.443	82.79	331.545	48.161	191.118	54.67	34.565	18.472	294.795
OG_0011372	0.0	0.0	0.0	0.0	0.0	0.0	7.19	0.0	0.0	6.674	0.0	0.0
OG_0011373	249.772	46.218	50.378	278.548	527.449	84.648	116.899	227.19	529.41	191.253	183.887	288.119
OG_0011374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011375	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011379	0.0	14.376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.803
OG_0011381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167.637	0.0	0.0	17.671	0.0
OG_0011383	0.0	0.0	0.0	0.0	0.0	0.0	2.879	0.0	0.0	0.0	0.0	0.0
OG_0011384	142.874	0.0	0.0	0.0	0.0	0.0	185.245	0.0	0.0	0.0	0.0	0.0
OG_0011391	2.623	0.0	0.0	0.0	0.0	0.0	0.0	26.715	0.0	0.0	0.0	0.0
OG_0011401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198.652	0.0	0.0	28.862
OG_0011416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
OG_0011419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011422	1198.509	0.0	0.0	0.0	3679.526	0.333	0.667	15.9	3238.085	124.0	0.0	0.0
OG_0011426	799.0	356.0	29997.0	20.0	5.0	1093.0	45666.0	10.0	6.0	43.0	8067.0	0.0
OG_0011428	0.0	0.0	0.0	123.647	44.445	192.679	0.0	113.837	78.181	109.959	0.0	367.9
OG_0011434	44.0	167.0	14.885	2.561	3.0	16.0	34.138	2.0	5.0	300.0	17.76	1.0
OG_0011438	0.0	2.0	14.0	0.0	0.0	1.0	21.0	0.0	0.0	0.0	10.0	0.0
OG_0011440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011442	53.0	33.203	26.0	48.0	53.0	43.0	27.0	31.0	26.0	180.0	29.0	36.0
OG_0011446	284.0	28.329	48.0	126.934	473.0	94.0	77.0	152.0	529.0	253.0	141.0	638.0
OG_0011447	0.0	0.645	0.0	21.229	0.0	0.0	0.0	191.981	459.381	0.0	2.0	368.487
OG_0011448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011453	29.688	0.0	14.0	12.0	132.101	0.0	0.0	14.0	193.149	40.255	10.204	17.408
OG_0011454	99.57	123.387	11.0	98.799	91.403	58.78	17.694	96.984	116.76	277.764	20.868	71.88
OG_0011456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.946
OG_0011457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
OG_0011459	0.0	0.0	0.0	0.0	187.872	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011463	0.0	3.117	0.0	3.118	0.0	0.0	0.0	0.0	0.0	3.093	0.0	0.0
OG_0011466	0.0	65.31	53.011	124.369	0.0	89.986	94.976	90.583	262.049	0.0	0.0	0.0
OG_0011473	0.0	0.0	149.515	0.0	210.418	0.0	158.53	57.907	166.03199999999998	0.0	0.0	0.0
OG_0011475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.697	0.0	0.0	0.0
OG_0011482	308.156	95.0	0.0	132.238	1269.345	0.0	21.829	57.841	981.812	165.562	0.0	154.036
OG_0011484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011485	0.0	0.0	26.549	4.181	0.0	0.0	28.957	0.0	0.0	0.0	3.563	0.0
OG_0011486	0.0	0.0	0.0	7.95	0.0	339.915	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011491	618.313	207.0	0.0	124.973	764.56	40.0	0.0	49.916	928.087	356.168	0.0	58.981
OG_0011497	9.0	2.0	7.0	0.0	8.0	1.0	5.0	2.0	21.0	2.0	5.0	1.0
OG_0011499	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
OG_0011502	40.259	19.859	249.531	70.901	200.24	28.126	705.113	116.0	183.573	64.993	312.672	82.842
OG_0011506	61.612	28.761	68.117	35.463	35.735	10.422	90.588	6.924	51.766	116.348	90.356	33.043
OG_0011507	105.81	55.039	135.357	123.22399999999999	129.887	139.583	200.866	82.198	128.663	146.953	53.405	60.211
OG_0011510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011511	912.217	875.316	609.663	2043.533	1404.323	2239.153	969.589	1549.964	1400.567	1934.336	1355.866	1361.505
OG_0011513	0.0	0.0	0.0	0.0	0.0	5.33	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011515	0.0	0.0	0.0	0.0	210.787	0.0	0.0	29.237	0.0	208.388	0.0	0.0
OG_0011516	45.0	183.0	242.0	276.0	89.0	159.0	345.0	87.0	94.0	400.0	799.0	103.0
OG_0011518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011527	1825.835	333.86600000000004	0.0	198.058	1089.988	29.624	348.714	15.329	1371.754	0.0	0.0	17.663
OG_0011528	0.0	0.0	0.0	0.0	0.0	22.882	0.0	0.0	0.0	21.364	0.0	0.0
OG_0011532	96.644	144.566	71.583	112.213	135.636	29.251	154.495	235.257	148.834	67.283	202.111	280.427
OG_0011534	0.0	0.0	0.0	0.0	0.0	0.0	303.19	0.0	0.0	0.0	0.0	0.0
OG_0011536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.898	0.0
OG_0011541	3.338	1.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
OG_0011549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.631	0.0	1.0
OG_0011556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011559	214.733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011572	0.0	8.0	0.0	185.311	13.0	23.0	0.0	272.479	11.0	50.0	0.0	247.0
OG_0011573	0.0	1.0	0.0	1.0	0.0	0.0	0.5	0.0	1.5	0.0	1.0	0.0
OG_0011574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011576	42.456	73.367	51.396	71.49	29.98	73.238	89.212	26.331	12.226	164.895	58.768	57.511
OG_0011577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011578	0.0	0.0	0.0	0.0	0.0	0.0	177.125	0.0	769.467	503.247	0.0	188.351
OG_0011584	44.0	0.0	10.0	33.0	0.0	27.0	43.0	35.0	0.0	0.0	47.0	0.0
OG_0011587	12.24	0.0	219.64	13.725	0.0	85.3	545.95	0.0	97.163	60.087	0.0	843.045
OG_0011598	0.0	0.0	0.0	0.0	12.347	0.0	0.0	0.0	0.0	6.906	0.0	0.0
OG_0011599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011601	0.0	0.0	0.0	0.0	0.0	36.259	0.0	0.0	0.0	183.694	0.0	212.098
OG_0011602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011608	7.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
OG_0011609	0.0	0.0	0.0	0.0	0.0	4.876	0.0	0.0	0.0	0.0	3.703	0.0
OG_0011623	0.0	156.926	68.194	82.589	0.0	0.0	25.491	44.571	0.0	0.0	0.0	0.0
OG_0011625	76.455	100.115	200.936	147.0	185.948	63.073	361.661	286.0	142.84	116.501	339.212	168.542
OG_0011629	1086.0	151.0	268.0	196.0	2328.0	388.0	379.0	127.0	2387.0	379.0	372.0	252.0
OG_0011635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.305	0.5	0.0	0.0	4.0
OG_0011646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.759	0.0	0.0	0.0	0.0
OG_0011650	0.0	0.0	0.0	0.0	0.0	45.542	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011653	628.0	495.0	153.0	19.0	1331.0	8.0	174.0	945.0	1283.0	36.0	89.0	17.0
OG_0011654	743.0	0.0	0.0	1.0	1346.0	2.0	1.0	2.0	1463.0	0.0	0.0	2.0
OG_0011656	0.0	0.0	0.0	13.64	0.0	5.24	0.0	11.728	0.0	0.0	0.0	0.0
OG_0011661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.881
OG_0011667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011670	0.0	0.0	0.0	0.0	107.279	163.076	0.0	0.0	0.0	81.505	0.0	80.39699999999999
OG_0011671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0011680	0.0	0.0	28.107	0.0	0.0	0.0	43.073	0.0	0.0	0.0	0.0	0.0
OG_0011682	235.887	153.0	1.0	991.8870000000001	883.531	1247.63	701.295	176.915	628.223	1534.252	959.466	1201.7959999999998
OG_0011683	310.04	57.451	0.0	107.063	315.814	0.0	112.036	0.0	294.3	192.355	91.636	0.0
OG_0011686	115.835	26.377	79.585	54.745	182.899	63.204	142.069	50.812	213.103	201.973	246.366	141.375
